,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
9382,7,47,38.253,-85.754,38.257,-85.754,0.621,35.40525,193164607354432180320232518953943182625
9383,7,13,38.253,-85.757,38.255,-85.75,0.621,9.90525,178608920750633618849158581945872225301
9384,7,12,38.256,-85.75,38.256,-85.75,0.621,9.15525,150783729468779766895621104053621240306
9385,7,5,38.207,-85.758,38.212,-85.753,0.621,3.90525,134606478988094564396420400292321242191
9386,7,4,38.257,-85.762,38.253,-85.755,0.621,3.15525,219907190546365855899307286339390902555
9387,7,12,38.218,-85.763,38.225,-85.764,0.621,9.15525,222767934811436877963801474570804239635
9388,7,16,38.253,-85.736,38.257,-85.725,0.621,12.15525,218743456482194567840787112289364563791
9389,7,20,38.253,-85.757,38.254,-85.757,0.621,15.15525,208837152849666339090010997624741637707
9390,7,6,38.226,-85.759,38.218,-85.764,0.621,4.65525,214635568353640100252410595231855844704
9391,7,5,38.229,-85.703,38.229,-85.702,0.621,3.90525,216205373645360169993521417410612258601
9392,7,21,38.256,-85.749,38.254,-85.738,0.621,15.90525,206213715238780719182131827078592850776
9393,7,6,38.258,-85.751,38.254,-85.757,0.621,4.65525,179312390804521889487602762575108640065
9394,7,48,38.251,-85.758,38.253,-85.757,0.621,36.15525,166076193325511069173913274651771190938
9395,7,25,38.254,-85.736,38.252,-85.736,0.621,18.90525,173802400423846896912403595695315359311
9396,7,9,38.257,-85.746,38.258,-85.746,0.621,6.90525,206335323316062154827464729951459526285
9397,7,10,38.253,-85.74,38.255,-85.751,0.621,7.65525,142942314967812918038713389015961602678
9398,7,4,38.252,-85.754,38.252,-85.757,0.621,3.15525,149809623960961981825020131817295488701
9399,7,14,38.257,-85.763,38.254,-85.744,0.621,10.65525,177112113915282862826412643909742196519
9400,7,9,38.255,-85.745,38.253,-85.739,0.621,6.90525,116247361057037518880635132200504040459
9401,7,4,38.251,-85.759,38.253,-85.771,0.621,3.15525,171260826586221140419711033235859796053
9402,7,5,38.235,-85.757,38.235,-85.757,0.621,3.90525,184317545043242098826077100118935466652
9403,7,6,38.242,-85.716,38.24,-85.716,0.621,4.65525,118418653689878168713602449543455257260
9404,7,10,38.256,-85.746,38.254,-85.755,0.621,7.65525,199398421504723825878595974096239375251
9405,7,8,38.253,-85.74,38.253,-85.74,0.621,6.15525,197248317746998276022334449547285750306
9406,7,9,38.257,-85.767,38.255,-85.757,0.621,6.90525,226935968535913163208920530251879692889
9407,7,14,38.247,-85.761,38.252,-85.763,0.621,10.65525,209395846256419026574862213831776493274
9408,7,6,38.246,-85.75,38.248,-85.755,0.621,4.65525,151539199889811886909745584617891073034
9409,7,19,38.252,-85.752,38.246,-85.754,0.621,14.40525,176794054350987675480582992451985910019
9410,7,13,38.256,-85.752,38.253,-85.751,0.621,9.90525,188670664848385258519603756994169127614
9411,7,15,38.242,-85.726,38.238,-85.721,0.621,11.40525,120567809570830409505126263170920087139
